time_s,object_temp_C
3529.111,35.75
3530.208,35.81
3531.305,35.71
3532.402,35.81
3533.5,35.77
3534.597,35.71
3535.694,35.75
3536.806,35.75
3537.903,35.81
3539.0,35.77
3540.098,35.69
3541.195,35.67
3542.292,35.61
3543.389,35.75
3544.486,35.61
3545.583,35.69
3546.68,35.71
3547.777,35.63
3548.874,35.53
3549.971,35.63
3551.068,35.75
3552.165,35.67
3553.262,35.69
3554.359,35.67
3555.456,35.67
3556.553,35.67
3557.65,35.67
3558.747,35.67
3559.844,35.67
3560.941,35.69
3562.038,35.63
3563.135,35.75
3564.232,35.75
3565.329,35.61
3566.426,35.63
3567.523,35.75
3568.62,35.75
3569.717,35.67
3570.814,35.59
3571.927,35.61
3573.024,35.59
3574.121,35.53
3575.218,35.63
3576.315,35.69
3577.412,35.63
3578.509,35.67
3579.606,35.67
3580.703,35.81
3581.8,35.75
3582.897,35.83
3583.994,35.69
3585.091,35.75
3586.188,35.71
3587.285,35.67
3588.382,35.85
3589.479,35.75
3590.576,35.77
3591.673,35.67
3592.77,35.83
3593.867,35.75
3594.964,35.81
3596.061,35.71
3597.158,35.75
3598.255,35.67
3599.352,35.67
3601.094,35.686
3602.188,35.655
3603.282,35.655
3604.376,35.655
3605.4700000000003,35.655
3606.5640000000003,35.657
3607.6580000000004,35.657
3608.7520000000004,35.656
3609.8460000000005,35.655
3610.9400000000005,35.654
3612.0340000000006,35.654
3613.1280000000006,35.653
3614.2220000000007,35.651
3615.3160000000007,35.65
3616.4100000000008,35.646
3617.504000000001,35.646
3618.598000000001,35.646
3619.692000000001,35.646
3620.786000000001,35.648
3621.880000000001,35.649
3622.974000000001,35.649
3624.068000000001,35.649
3625.162000000001,35.647
3626.256000000001,35.647
3627.3500000000013,35.647
3628.4440000000013,35.647
3629.5380000000014,35.646
3630.6320000000014,35.645
3631.7260000000015,35.646
3632.8200000000015,35.647
3633.9140000000016,35.646
3635.0080000000016,35.644
3636.1020000000017,35.641
3637.1960000000017,35.64
3638.290000000002,35.641
3639.384000000002,35.645
3640.478000000002,35.646
3641.572000000002,35.647
3642.666000000002,35.648
3643.760000000002,35.648
3644.854000000002,35.648
3645.948000000002,35.651
3647.042000000002,35.655
3648.1360000000022,35.66
3649.2300000000023,35.665
3650.3240000000023,35.668
3651.4180000000024,35.673
3652.5120000000024,35.681
3653.6060000000025,35.687
3654.7000000000025,35.693
3655.7940000000026,35.699
3656.8880000000026,35.707
3657.9820000000027,35.715
3659.0760000000028,35.724
3660.170000000003,35.732
3661.264000000003,35.738
3662.358000000003,35.744
3663.452000000003,35.75
3664.546000000003,35.755
3665.640000000003,35.762
3666.734000000003,35.768
3667.828000000003,35.775
3668.922000000003,35.78
3670.0160000000033,35.781
3671.1100000000033,35.782
3672.2040000000034,35.783
3673.2980000000034,35.784
3674.3920000000035,35.786
3675.4860000000035,35.788
3676.5800000000036,35.791
3677.6740000000036,35.794
3678.7680000000037,35.798
3679.8620000000037,35.804
3680.9560000000038,35.809
3682.050000000004,35.813
3683.144000000004,35.818
3684.238000000004,35.821
3685.332000000004,35.823
3686.426000000004,35.822
3687.520000000004,35.823
3688.614000000004,35.823
3689.708000000004,35.821
3690.802000000004,35.82
3691.8960000000043,35.821
3692.9900000000043,35.823
3694.0840000000044,35.825
3695.1780000000044,35.826
3696.2720000000045,35.827
3697.3660000000045,35.825
3698.4600000000046,35.822
3699.5540000000046,35.821
3700.6480000000047,35.817
3701.7420000000047,35.813
3702.836000000005,35.808
3703.930000000005,35.803
3705.024000000005,35.798
3706.118000000005,35.793
3707.212000000005,35.788
3708.306000000005,35.785
3709.400000000005,35.785
3710.494000000005,35.784
3711.588000000005,35.782
3712.6820000000052,35.779
3713.7760000000053,35.776
3714.8700000000053,35.772
3715.9640000000054,35.768
3717.0580000000054,35.765
3718.1520000000055,35.76
3719.2460000000056,35.755
3720.3400000000056,35.75
3721.4340000000057,35.742
3722.5280000000057,35.733
3723.6220000000058,35.724
3724.716000000006,35.715
3725.810000000006,35.706
3726.904000000006,35.698
3727.998000000006,35.689
3729.092000000006,35.68
3730.186000000006,35.672
3731.280000000006,35.663
3732.374000000006,35.654
3733.468000000006,35.645
3734.5620000000063,35.639
3735.6560000000063,35.636
3736.7500000000064,35.635
3737.8440000000064,35.632
3738.9380000000065,35.63
3740.0320000000065,35.629
3741.1260000000066,35.629
3742.2200000000066,35.631
3743.3140000000067,35.633
3744.4080000000067,35.637
3745.502000000007,35.645
3746.596000000007,35.653
3747.690000000007,35.661
3748.784000000007,35.67
3749.878000000007,35.678
3750.972000000007,35.687
3752.066000000007,35.697
3753.160000000007,35.707
3754.254000000007,35.717
3755.3480000000072,35.728
3756.4420000000073,35.736
3757.5360000000073,35.741
3758.6300000000074,35.746
3759.7240000000074,35.747
3760.8180000000075,35.75
3761.9120000000075,35.751
3763.0060000000076,35.753
3764.1000000000076,35.754
3765.1940000000077,35.755
3766.2880000000077,35.755
3767.382000000008,35.755
3768.476000000008,35.751
3769.570000000008,35.749
3770.664000000008,35.746
3771.758000000008,35.745
3772.852000000008,35.744
3773.946000000008,35.743
3775.040000000008,35.74
3776.134000000008,35.739
3777.2280000000083,35.735
3778.3220000000083,35.732
3779.4160000000084,35.73
3780.5100000000084,35.728
3781.6040000000085,35.725
3782.6980000000085,35.724
3783.7920000000086,35.724
3784.8860000000086,35.724
3785.9800000000087,35.724
3787.0740000000087,35.725
3788.1680000000088,35.724
3789.262000000009,35.725
3790.356000000009,35.726
3791.450000000009,35.727
3792.544000000009,35.726
3793.638000000009,35.726
3794.732000000009,35.725
3795.826000000009,35.723
3796.920000000009,35.722
3798.014000000009,35.721
3799.1080000000093,35.719
3800.2020000000093,35.717
3801.2960000000094,35.715
3802.3900000000094,35.712
3803.4840000000095,35.71
3804.5780000000095,35.709
3805.6720000000096,35.706
3806.7660000000096,35.705
3807.8600000000097,35.706
3808.9540000000097,35.705
3810.04800000001,35.704
3811.14200000001,35.704
3812.23600000001,35.703
3813.33000000001,35.702
3814.42400000001,35.701
3815.51800000001,35.702
3816.61200000001,35.702
3817.70600000001,35.703
3818.80000000001,35.704
3819.8940000000102,35.706
3820.9880000000103,35.707
3822.0820000000103,35.708
3823.1760000000104,35.71
3824.2700000000104,35.713
3825.3640000000105,35.716
3826.4580000000105,35.721
3827.5520000000106,35.725
3828.6460000000106,35.729
3829.7400000000107,35.732
3830.8340000000107,35.733
3831.928000000011,35.734
3833.022000000011,35.737
3834.116000000011,35.739
3835.210000000011,35.741
3836.304000000011,35.744
3837.398000000011,35.747
3838.492000000011,35.751
3839.586000000011,35.753
3840.680000000011,35.754
3841.7740000000113,35.754
3842.8680000000113,35.752
3843.9620000000114,35.75
3845.0560000000114,35.748
3846.1500000000115,35.747
3847.2440000000115,35.743
3848.3380000000116,35.741
3849.4320000000116,35.738
3850.5260000000117,35.735
3851.6200000000117,35.733
3852.7140000000118,35.729
3853.808000000012,35.727
3854.902000000012,35.725
3855.996000000012,35.722
3857.090000000012,35.717
3858.184000000012,35.713
3859.278000000012,35.707
3860.372000000012,35.7
3861.466000000012,35.692
3862.560000000012,35.684
3863.6540000000123,35.677
3864.7480000000123,35.67
3865.8420000000124,35.664
3866.9360000000124,35.659
3868.0300000000125,35.654
3869.1240000000125,35.65
3870.2180000000126,35.647
3871.3120000000126,35.645
3872.4060000000127,35.643
3873.5000000000127,35.645
3874.594000000013,35.647
3875.688000000013,35.65
3876.782000000013,35.652
3877.876000000013,35.654
3878.970000000013,35.657
3880.064000000013,35.661
3881.158000000013,35.665
3882.252000000013,35.669
3883.346000000013,35.673
3884.4400000000132,35.678
3885.5340000000133,35.683
3886.6280000000133,35.689
3887.7220000000134,35.693
3888.8160000000134,35.699
3889.9100000000135,35.706
3891.0040000000135,35.714
3892.0980000000136,35.722
3893.1920000000136,35.728
3894.2860000000137,35.733
3895.3800000000138,35.74
3896.474000000014,35.745
3897.568000000014,35.748
3898.662000000014,35.751
3899.756000000014,35.756
3900.850000000014,35.761
3901.944000000014,35.766
3903.038000000014,35.773
3904.132000000014,35.78
3905.226000000014,35.788
3906.3200000000143,35.796
3907.4140000000143,35.806
3908.5080000000144,35.816
3909.6020000000144,35.826
3910.6960000000145,35.84
3911.7900000000145,35.854
3912.8840000000146,35.864
3913.9780000000146,35.874
3915.0720000000147,35.884
3916.1660000000147,35.895
3917.2600000000148,35.905
3918.354000000015,35.913
3919.448000000015,35.921
3920.542000000015,35.93
3921.636000000015,35.939
3922.730000000015,35.946
3923.824000000015,35.953
3924.918000000015,35.961
3926.012000000015,35.967
3927.1060000000152,35.973
3928.2000000000153,35.977
3929.2940000000153,35.981
3930.3880000000154,35.984
3931.4820000000154,35.988
3932.5760000000155,35.991
3933.6700000000155,35.992
3934.7640000000156,35.991
3935.8580000000156,35.991
3936.9520000000157,35.992
3938.0460000000157,35.994
3939.140000000016,35.994
3940.234000000016,35.994
3941.328000000016,35.993
3942.422000000016,35.99
3943.516000000016,35.985
3944.610000000016,35.981
3945.704000000016,35.975
3946.798000000016,35.969
3947.892000000016,35.96
3948.9860000000162,35.951
3950.0800000000163,35.945
3951.1740000000163,35.941
3952.2680000000164,35.935
3953.3620000000165,35.928
3954.4560000000165,35.921
3955.5500000000166,35.915
3956.6440000000166,35.909
3957.7380000000167,35.902
3958.8320000000167,35.895
3959.9260000000168,35.888
3961.020000000017,35.88
3962.114000000017,35.87
3963.208000000017,35.861
3964.302000000017,35.854
3965.396000000017,35.849
3966.490000000017,35.844
3967.584000000017,35.838
3968.678000000017,35.833
3969.772000000017,35.828
3970.8660000000173,35.824
3971.9600000000173,35.819
3973.0540000000174,35.813
3974.1480000000174,35.808
3975.2420000000175,35.804
3976.3360000000175,35.801
3977.4300000000176,35.798
3978.5240000000176,35.793
3979.6180000000177,35.79
3980.7120000000177,35.79
3981.806000000018,35.788
3982.900000000018,35.785
3983.994000000018,35.782
3985.088000000018,35.783
3986.182000000018,35.783
3987.276000000018,35.781
3988.370000000018,35.779
3989.464000000018,35.777
3990.558000000018,35.773
3991.6520000000182,35.769
3992.7460000000183,35.765
3993.8400000000183,35.762
3994.9340000000184,35.76
3996.0280000000184,35.756
3997.1220000000185,35.753
3998.2160000000185,35.747
3999.3100000000186,35.74
4000.4040000000186,35.731
4001.4980000000187,35.723
4002.5920000000187,35.715
4003.686000000019,35.705
4004.780000000019,35.697
4005.874000000019,35.689
4006.968000000019,35.683
4008.062000000019,35.672
4009.156000000019,35.663
4010.250000000019,35.655
4011.344000000019,35.646
4012.438000000019,35.638
4013.5320000000193,35.633
4014.6260000000193,35.627
4015.7200000000194,35.623
4016.8140000000194,35.618
4017.9080000000195,35.614
4019.0020000000195,35.61
4020.0960000000196,35.605
4021.1900000000196,35.601
4022.2840000000197,35.599
4023.3780000000197,35.598
4024.4720000000198,35.597
4025.56600000002,35.594
4026.66000000002,35.591
4027.75400000002,35.589
4028.84800000002,35.587
4029.94200000002,35.586
4031.03600000002,35.587
4032.13000000002,35.588
4033.22400000002,35.589
4034.31800000002,35.59
4035.4120000000203,35.593
4036.5060000000203,35.597
4037.6000000000204,35.601
4038.6940000000204,35.602
4039.7880000000205,35.606
4040.8820000000205,35.61
4041.9760000000206,35.612
4043.0700000000206,35.613
4044.1640000000207,35.617
4045.2580000000207,35.622
4046.352000000021,35.627
4047.446000000021,35.632
4048.540000000021,35.639
4049.634000000021,35.648
4050.728000000021,35.657
4051.822000000021,35.666
4052.916000000021,35.674
4054.010000000021,35.683
4055.104000000021,35.692
4056.1980000000212,35.701
4057.2920000000213,35.71
4058.3860000000213,35.719
4059.4800000000214,35.727
4060.5740000000214,35.734
4061.6680000000215,35.742
4062.7620000000215,35.749
4063.8560000000216,35.755
4064.9500000000216,35.763
4066.0440000000217,35.771
4067.1380000000217,35.779
4068.232000000022,35.785
4069.326000000022,35.789
4070.420000000022,35.794
4071.514000000022,35.797
4072.608000000022,35.799
4073.702000000022,35.801
4074.796000000022,35.803
4075.890000000022,35.805
4076.984000000022,35.805
4078.0780000000223,35.805
4079.1720000000223,35.804
4080.2660000000224,35.803
4081.3600000000224,35.803
4082.4540000000225,35.803
4083.5480000000225,35.803
4084.6420000000226,35.805
4085.7360000000226,35.807
4086.8300000000227,35.809
4087.9240000000227,35.811
4089.0180000000228,35.811
4090.112000000023,35.813
4091.206000000023,35.814
4092.300000000023,35.818
4093.394000000023,35.822
4094.488000000023,35.826
4095.582000000023,35.829
4096.676000000023,35.83
4097.770000000023,35.831
4098.864000000023,35.832
4099.958000000023,35.835
4101.052000000023,35.837
4102.146000000023,35.838
4103.240000000023,35.839
4104.3340000000235,35.839
4105.4280000000235,35.837
4106.522000000024,35.836
4107.616000000024,35.833
4108.710000000024,35.831
4109.804000000024,35.83
4110.898000000024,35.828
4111.992000000024,35.827
4113.086000000024,35.825
4114.180000000024,35.822
4115.274000000024,35.82
4116.368000000024,35.816
4117.462000000024,35.814
4118.556000000024,35.813
4119.650000000024,35.81
4120.744000000024,35.809
4121.838000000024,35.805
4122.932000000024,35.801
4124.026000000024,35.799
4125.120000000024,35.796
4126.2140000000245,35.793
4127.308000000025,35.791
4128.402000000025,35.791
4129.496000000025,35.791
4130.590000000025,35.793
4131.684000000025,35.795
4132.778000000025,35.796
4133.872000000025,35.798
4134.966000000025,35.799
4136.060000000025,35.8
4137.154000000025,35.801
4138.248000000025,35.801
4139.342000000025,35.802
4140.436000000025,35.802
4141.530000000025,35.802
4142.624000000025,35.805
4143.718000000025,35.808
4144.812000000025,35.814
4145.906000000025,35.822
4147.0000000000255,35.827
4148.0940000000255,35.833
4149.188000000026,35.839
4150.282000000026,35.846
4151.376000000026,35.849
4152.470000000026,35.853
4153.564000000026,35.855
4154.658000000026,35.856
4155.752000000026,35.859
4156.846000000026,35.861
4157.940000000026,35.864
4159.034000000026,35.867
4160.128000000026,35.871
4161.222000000026,35.874
4162.316000000026,35.878
4163.410000000026,35.881
4164.504000000026,35.884
4165.598000000026,35.887
4166.692000000026,35.889
4167.786000000026,35.89
4168.8800000000265,35.89
4169.9740000000265,35.892
4171.068000000027,35.893
4172.162000000027,35.895
4173.256000000027,35.895
4174.350000000027,35.897
4175.444000000027,35.898
4176.538000000027,35.897
4177.632000000027,35.896
4178.726000000027,35.892
4179.820000000027,35.889
4180.914000000027,35.886
4182.008000000027,35.884
4183.102000000027,35.883
4184.196000000027,35.881
4185.290000000027,35.879
4186.384000000027,35.877
4187.478000000027,35.874
4188.572000000027,35.869
4189.666000000027,35.865
4190.7600000000275,35.86
4191.854000000028,35.854
4192.948000000028,35.848
4194.042000000028,35.84
4195.136000000028,35.834
4196.230000000028,35.826
4197.324000000028,35.818
4198.418000000028,35.809
4199.512000000028,35.8
4200.606000000028,35.79
4201.700000000028,35.782
4202.794000000028,35.775
4203.888000000028,35.768
4204.982000000028,35.76
4206.076000000028,35.751
4207.170000000028,35.744
4208.264000000028,35.736
4209.358000000028,35.729
4210.452000000028,35.722
4211.5460000000285,35.716
4212.6400000000285,35.71
4213.734000000029,35.703
4214.828000000029,35.696
4215.922000000029,35.688
4217.016000000029,35.682
4218.110000000029,35.676
4219.204000000029,35.671
4220.298000000029,35.667
4221.392000000029,35.666
4222.486000000029,35.665
4223.580000000029,35.667
4224.674000000029,35.668
4225.768000000029,35.666
4226.862000000029,35.663
4227.956000000029,35.66
4229.050000000029,35.659
4230.144000000029,35.658
4231.238000000029,35.656
4232.332000000029,35.652
4233.4260000000295,35.649
4234.5200000000295,35.645
4235.61400000003,35.642
4236.70800000003,35.641
4237.80200000003,35.639
4238.89600000003,35.639
4239.99000000003,35.638
4241.08400000003,35.635
4242.17800000003,35.635
4243.27200000003,35.635
4244.36600000003,35.636
4245.46000000003,35.639
4246.55400000003,35.643
4247.64800000003,35.648
4248.74200000003,35.653
4249.83600000003,35.659
4250.93000000003,35.664
4252.02400000003,35.668
4253.11800000003,35.673
4254.2120000000305,35.678
4255.3060000000305,35.685
4256.400000000031,35.691
4257.494000000031,35.697
4258.588000000031,35.704
4259.682000000031,35.709
4260.776000000031,35.717
4261.870000000031,35.724
4262.964000000031,35.732
4264.058000000031,35.74
4265.152000000031,35.747
4266.246000000031,35.753
4267.340000000031,35.756
4268.434000000031,35.76
4269.528000000031,35.763
4270.622000000031,35.764
4271.716000000031,35.768
4272.810000000031,35.77
4273.904000000031,35.773
4274.998000000031,35.777
4276.0920000000315,35.777
4277.1860000000315,35.777
4278.280000000032,35.776
4279.374000000032,35.775
4280.468000000032,35.775
4281.562000000032,35.775
4282.656000000032,35.775
4283.750000000032,35.773
4284.844000000032,35.772
4285.938000000032,35.77
4287.032000000032,35.77
4288.126000000032,35.769
4289.220000000032,35.767
4290.314000000032,35.765
4291.408000000032,35.76
4292.502000000032,35.755
4293.596000000032,35.75
4294.690000000032,35.746
4295.784000000032,35.742
4296.878000000032,35.737
4297.9720000000325,35.735
4299.066000000033,35.733
4300.160000000033,35.732
4301.254000000033,35.73
4302.348000000033,35.73
4303.442000000033,35.727
4304.536000000033,35.722
4305.630000000033,35.717
4306.724000000033,35.715
4307.818000000033,35.712
4308.912000000033,35.708
4310.006000000033,35.705
4311.100000000033,35.703
4312.194000000033,35.7
4313.288000000033,35.698
4314.382000000033,35.698
4315.476000000033,35.699
4316.570000000033,35.7
4317.664000000033,35.7
4318.7580000000335,35.701
4319.8520000000335,35.702
4320.946000000034,35.702
4322.040000000034,35.701
4323.134000000034,35.701
4324.228000000034,35.702
4325.322000000034,35.701
4326.416000000034,35.702
4327.510000000034,35.704
4328.604000000034,35.706
4329.698000000034,35.707
4330.792000000034,35.711
4331.886000000034,35.718
4332.980000000034,35.721
4334.074000000034,35.725
4335.168000000034,35.729
4336.262000000034,35.735
4337.356000000034,35.74
4338.450000000034,35.745
4339.544000000034,35.747
4340.6380000000345,35.751
4341.7320000000345,35.754
4342.826000000035,35.758
4343.920000000035,35.763
4345.014000000035,35.769
4346.108000000035,35.777
4347.202000000035,35.786
4348.296000000035,35.795
4349.390000000035,35.805
4350.484000000035,35.815
4351.578000000035,35.825
4352.672000000035,35.835
4353.766000000035,35.845
4354.860000000035,35.851
4355.954000000035,35.859
4357.048000000035,35.866
4358.142000000035,35.874
4359.236000000035,35.88
4360.330000000035,35.886
4361.424000000035,35.892
4362.5180000000355,35.902
4363.612000000036,35.91
4364.706000000036,35.918
4365.800000000036,35.925
4366.894000000036,35.93
4367.988000000036,35.934
4369.082000000036,35.937
4370.176000000036,35.938
4371.270000000036,35.94
4372.364000000036,35.94
4373.458000000036,35.938
4374.552000000036,35.936
4375.646000000036,35.933
4376.740000000036,35.93
4377.834000000036,35.927
4378.928000000036,35.925
4380.022000000036,35.926
4381.116000000036,35.926
4382.210000000036,35.926
4383.3040000000365,35.927
4384.3980000000365,35.926
4385.492000000037,35.926
4386.586000000037,35.925
4387.680000000037,35.924
4388.774000000037,35.922
4389.868000000037,35.921
4390.962000000037,35.918
4392.056000000037,35.916
4393.150000000037,35.913
4394.244000000037,35.911
4395.338000000037,35.908
4396.432000000037,35.907
4397.526000000037,35.905
4398.620000000037,35.904
4399.714000000037,35.904
4400.808000000037,35.905
4401.902000000037,35.904
4402.996000000037,35.9
4404.090000000037,35.896
4405.1840000000375,35.891
4406.2780000000375,35.887
4407.372000000038,35.883
4408.466000000038,35.881
4409.560000000038,35.879
4410.654000000038,35.878
4411.748000000038,35.878
4412.842000000038,35.878
4413.936000000038,35.881
4415.030000000038,35.882
4416.124000000038,35.883
4417.218000000038,35.883
4418.312000000038,35.884
4419.406000000038,35.886
4420.500000000038,35.888
4421.594000000038,35.89
4422.688000000038,35.889
4423.782000000038,35.888
4424.876000000038,35.886
4425.970000000038,35.886
4427.0640000000385,35.885
4428.158000000039,35.883
4429.252000000039,35.882
4430.346000000039,35.88
4431.440000000039,35.878
4432.534000000039,35.875
4433.628000000039,35.871
4434.722000000039,35.867
4435.816000000039,35.861
4436.910000000039,35.855
4438.004000000039,35.849
4439.098000000039,35.844
4440.192000000039,35.839
4441.286000000039,35.836
4442.380000000039,35.832
4443.474000000039,35.826
4444.568000000039,35.822
4445.662000000039,35.819
4446.756000000039,35.815
4447.8500000000395,35.811
4448.9440000000395,35.808
4450.03800000004,35.806
4451.13200000004,35.806
4452.22600000004,35.805
4453.32000000004,35.805
4454.41400000004,35.805
4455.50800000004,35.804
4456.60200000004,35.801
4457.69600000004,35.801
4458.79000000004,35.801
4459.88400000004,35.801
4460.97800000004,35.802
4462.07200000004,35.805
4463.16600000004,35.807
4464.26000000004,35.808
4465.35400000004,35.81
4466.44800000004,35.814
4467.54200000004,35.816
4468.63600000004,35.818
4469.7300000000405,35.82
4470.8240000000405,35.824
4471.918000000041,35.828
4473.012000000041,35.831
4474.106000000041,35.833
4475.200000000041,35.835
4476.294000000041,35.837
4477.388000000041,35.839
4478.482000000041,35.841
4479.576000000041,35.841
4480.670000000041,35.839
4481.764000000041,35.837
4482.858000000041,35.835
4483.952000000041,35.832
4485.046000000041,35.828
4486.140000000041,35.824
4487.234000000041,35.821
4488.328000000041,35.817
4489.422000000041,35.811
4490.5160000000415,35.806
4491.6100000000415,35.8
4492.704000000042,35.797
4493.798000000042,35.794
4494.892000000042,35.789
4495.986000000042,35.783
4497.080000000042,35.777
4498.174000000042,35.77
4499.268000000042,35.763
4500.362000000042,35.755
4501.456000000042,35.749
4502.550000000042,35.745
4503.644000000042,35.741
4504.738000000042,35.737
4505.832000000042,35.734
4506.926000000042,35.732
4508.020000000042,35.728
4509.114000000042,35.723
4510.208000000042,35.72
4511.302000000042,35.717
4512.3960000000425,35.715
4513.4900000000425,35.713
4514.584000000043,35.711
4515.678000000043,35.708
4516.772000000043,35.704
4517.866000000043,35.7
4518.960000000043,35.695
4520.054000000043,35.691
4521.148000000043,35.688
4522.242000000043,35.684
4523.336000000043,35.677
4524.430000000043,35.669
4525.524000000043,35.662
4526.618000000043,35.656
4527.712000000043,35.649
4528.806000000043,35.643
4529.900000000043,35.636
4530.994000000043,35.629
4532.088000000043,35.621
4533.182000000043,35.612
4534.2760000000435,35.604
4535.370000000044,35.597
4536.464000000044,35.59
4537.558000000044,35.583
4538.652000000044,35.577
4539.746000000044,35.573
4540.840000000044,35.571
4541.934000000044,35.569
4543.028000000044,35.57
4544.122000000044,35.57
4545.216000000044,35.57
4546.310000000044,35.573
4547.404000000044,35.576
4548.498000000044,35.578
4549.592000000044,35.583
4550.686000000044,35.588
4551.780000000044,35.591
4552.874000000044,35.594
4553.968000000044,35.601
4555.0620000000445,35.608
4556.1560000000445,35.615
4557.250000000045,35.621
4558.344000000045,35.627
4559.438000000045,35.635
4560.532000000045,35.64
4561.626000000045,35.644
4562.720000000045,35.648
4563.814000000045,35.652
4564.908000000045,35.655
4566.002000000045,35.657
4567.096000000045,35.659
4568.190000000045,35.66
4569.284000000045,35.661
4570.378000000045,35.661
4571.472000000045,35.66
4572.566000000045,35.659
4573.660000000045,35.658
4574.754000000045,35.657
4575.848000000045,35.656
4576.9420000000455,35.653
4578.0360000000455,35.65
4579.130000000046,35.646
4580.224000000046,35.64
4581.318000000046,35.632
4582.412000000046,35.625
4583.506000000046,35.618
4584.600000000046,35.611
4585.694000000046,35.604
4586.788000000046,35.597
4587.882000000046,35.591
4588.976000000046,35.584
4590.070000000046,35.577
4591.164000000046,35.569
4592.258000000046,35.564
4593.352000000046,35.561
4594.446000000046,35.556
4595.540000000046,35.553
4596.634000000046,35.551
4597.728000000046,35.549
4598.8220000000465,35.547
4599.916000000047,35.545
4601.010000000047,35.544
4602.104000000047,35.542
4603.198000000047,35.542
4604.292000000047,35.54
4605.386000000047,35.539
4606.480000000047,35.536
4607.574000000047,35.533
4608.668000000047,35.53
4609.762000000047,35.526
4610.856000000047,35.521
4611.950000000047,35.518
4613.044000000047,35.516
4614.138000000047,35.513
4615.232000000047,35.507
4616.326000000047,35.5
4617.420000000047,35.493
4618.514000000047,35.484
4619.6080000000475,35.476
4620.7020000000475,35.466
4621.796000000048,35.457
4622.890000000048,35.448
4623.984000000048,35.439
4625.078000000048,35.43
4626.172000000048,35.424
4627.266000000048,35.419
4628.360000000048,35.413
4629.454000000048,35.407
4630.548000000048,35.401
4631.642000000048,35.395
4632.736000000048,35.391
4633.830000000048,35.389
4634.924000000048,35.386
4636.018000000048,35.382
4637.112000000048,35.381
4638.206000000048,35.38
4639.300000000048,35.379
4640.394000000048,35.38
4641.4880000000485,35.381
4642.5820000000485,35.382
4643.676000000049,35.385
4644.770000000049,35.388
4645.864000000049,35.392
4646.958000000049,35.396
4648.052000000049,35.404
4649.146000000049,35.41
4650.240000000049,35.415
4651.334000000049,35.42
4652.428000000049,35.426
4653.522000000049,35.434
4654.616000000049,35.438
4655.710000000049,35.44
4656.804000000049,35.442
4657.898000000049,35.442
4658.992000000049,35.443
4660.086000000049,35.442
4661.180000000049,35.44
4662.274000000049,35.437
4663.3680000000495,35.434
4664.46200000005,35.432
4665.55600000005,35.428
4666.65000000005,35.422
4667.74400000005,35.413
4668.83800000005,35.406
4669.93200000005,35.396
4671.02600000005,35.386
4672.12000000005,35.376
4673.21400000005,35.367
4674.30800000005,35.358
4675.40200000005,35.348
4676.49600000005,35.338
4677.59000000005,35.33
4678.68400000005,35.322
4679.77800000005,35.312
4680.87200000005,35.303
4681.96600000005,35.292
4683.06000000005,35.283
4684.1540000000505,35.277
4685.2480000000505,35.27
4686.342000000051,35.264
4687.436000000051,35.257
4688.530000000051,35.251
4689.624000000051,35.247
4690.718000000051,35.244
4691.812000000051,35.242
4692.906000000051,35.238
4694.000000000051,35.235
4695.094000000051,35.232
4696.188000000051,35.229
4697.282000000051,35.228
4698.376000000051,35.231
4699.470000000051,35.232
4700.564000000051,35.233
4701.658000000051,35.234
4702.752000000051,35.237
4703.846000000051,35.239
4704.940000000051,35.242
4706.0340000000515,35.245
4707.1280000000515,35.246
4708.222000000052,35.25
4709.316000000052,35.255
4710.410000000052,35.261
4711.504000000052,35.269
4712.598000000052,35.275
4713.692000000052,35.28
4714.786000000052,35.285
4715.880000000052,35.292
4716.974000000052,35.297
4718.068000000052,35.3
4719.162000000052,35.303
4720.256000000052,35.303
4721.350000000052,35.302
4722.444000000052,35.3
4723.538000000052,35.297
4724.632000000052,35.295
4725.726000000052,35.292
4726.8200000000525,35.292
4727.9140000000525,35.292
4729.008000000053,35.291
4730.102000000053,35.289
4731.196000000053,35.287
4732.290000000053,35.285
4733.384000000053,35.281
4734.478000000053,35.277
4735.572000000053,35.274
4736.666000000053,35.271
4737.760000000053,35.267
4738.854000000053,35.262
4739.948000000053,35.256
4741.042000000053,35.252
4742.136000000053,35.248
4743.230000000053,35.246
4744.324000000053,35.243
4745.418000000053,35.241
4746.512000000053,35.241
4747.606000000053,35.242
4748.7000000000535,35.241
4749.7940000000535,35.239
4750.888000000054,35.236
4751.982000000054,35.235
4753.076000000054,35.235
4754.170000000054,35.233
4755.264000000054,35.231
4756.358000000054,35.229
4757.452000000054,35.227
4758.546000000054,35.222
4759.640000000054,35.218
4760.734000000054,35.216
4761.828000000054,35.213
4762.922000000054,35.212
4764.016000000054,35.211
4765.110000000054,35.21
4766.204000000054,35.208
4767.298000000054,35.207
4768.392000000054,35.204
4769.486000000054,35.2
4770.5800000000545,35.196
4771.674000000055,35.194
4772.768000000055,35.191
4773.862000000055,35.192
4774.956000000055,35.192
4776.050000000055,35.191
4777.144000000055,35.189
4778.238000000055,35.187
4779.332000000055,35.186
4780.426000000055,35.188
4781.520000000055,35.191
4782.614000000055,35.192
4783.708000000055,35.194
4784.802000000055,35.198
4785.896000000055,35.202
4786.990000000055,35.207
4788.084000000055,35.211
4789.178000000055,35.215
4790.272000000055,35.218
4791.3660000000555,35.224
4792.4600000000555,35.233
4793.554000000056,35.238
4794.648000000056,35.242
