time_s,object_temp_C
3511.559,35.83
3512.656,35.83
3513.753,35.81
3514.850,35.89
3515.947,35.89
3517.044,35.83
3518.141,35.91
3519.238,35.91
3520.335,35.85
3521.432,35.77
3522.529,35.81
3523.626,35.81
3524.723,35.75
3525.820,35.75
3526.917,35.77
3528.014,35.77
3529.111,35.75
3530.208,35.81
3531.305,35.71
3532.402,35.81
3533.500,35.77
3534.597,35.71
3535.694,35.75
3536.806,35.75
3537.903,35.81
3539.000,35.77
3540.098,35.69
3541.195,35.67
3542.292,35.61
3543.389,35.75
3544.486,35.61
3545.583,35.69
3546.680,35.71
3547.777,35.63
3548.874,35.53
3549.971,35.63
3551.068,35.75
3552.165,35.67
3553.262,35.69
3554.359,35.67
3555.456,35.67
3556.553,35.67
3557.650,35.67
3558.747,35.67
3559.844,35.67
3560.941,35.69
3562.038,35.63
3563.135,35.75
3564.232,35.75
3565.329,35.61
3566.426,35.63
3567.523,35.75
3568.620,35.75
3569.717,35.67
3570.814,35.59
3571.927,35.61
3573.024,35.59
3574.121,35.53
3575.218,35.63
3576.315,35.69
3577.412,35.63
3578.509,35.67
3579.606,35.67
3580.703,35.81
3581.800,35.75
3582.897,35.83
3583.994,35.69
3585.091,35.75
3586.188,35.71
3587.285,35.67
3588.382,35.85
3589.479,35.75
3590.576,35.77
3591.673,35.67
3592.770,35.83
3593.867,35.75
3594.964,35.81
3596.061,35.71
3597.158,35.75
3598.255,35.67
3599.352,35.67
3600.449,35.69
3601.546,35.69
3602.643,35.67
3603.740,35.71
3604.837,35.71
3605.934,35.67
3607.045,35.63
3608.142,35.71
3609.239,35.67
3610.336,35.61
3611.433,35.69
3612.530,35.67
3613.627,35.71
3614.724,35.59
3615.821,35.75
3616.918,35.67
3618.015,35.69
3619.112,35.67
3620.209,35.63
3621.306,35.55
3622.403,35.67
3623.500,35.61
3624.597,35.63
3625.694,35.63
3626.791,35.59
3627.888,35.59
3628.985,35.59
3630.082,35.55
3631.179,35.61
3632.276,35.63
3633.373,35.61
3634.471,35.59
3635.574,35.67
3636.671,35.63
3637.768,35.55
3638.865,35.59
3639.962,35.63
3641.059,35.61
3642.171,35.59
3643.268,35.45
3644.365,35.47
3645.462,35.55
3646.559,35.51
3647.656,35.53
3648.753,35.51
3649.850,35.61
3650.948,35.55
3652.045,35.53
3653.142,35.45
3654.239,35.47
3655.336,35.43
3656.433,35.45
3657.530,35.47
3658.627,35.55
3659.724,35.47
3660.821,35.47
3661.918,35.47
3663.015,35.51
3664.112,35.47
3665.209,35.55
3666.306,35.55
3667.403,35.51
3668.500,35.51
3669.597,35.55
3670.694,35.63
3671.791,35.55
3672.888,35.51
3673.985,35.63
3675.082,35.53
3676.179,35.53
3677.290,35.55
3678.387,35.61
3679.484,35.59
3680.581,35.61
3681.678,35.55
3682.775,35.61
3683.872,35.55
3684.969,35.55
3686.066,35.55
3687.163,35.55
3688.260,35.51
3689.357,35.55
3690.454,35.53
3691.551,35.67
3692.648,35.53
3693.745,35.61
3694.842,35.55
3695.939,35.51
3697.036,35.51
3698.133,35.59
3699.230,35.59
3700.327,35.51
3701.424,35.51
3702.521,35.37
3703.618,35.43
3704.715,35.43
3705.812,35.51
3706.909,35.45
3708.006,35.39
3709.103,35.51
3710.200,35.53
3711.297,35.47
3712.409,35.55
3713.506,35.47
3714.603,35.51
3715.700,35.51
3716.797,35.47
3717.894,35.51
3718.991,35.51
3720.088,35.45
3721.184,35.55
3722.281,35.47
3723.379,35.51
3724.476,35.55
3725.573,35.53
3726.670,35.59
3727.767,35.53
3728.864,35.55
3729.961,35.53
3731.058,35.59
3732.155,35.55
3733.252,35.63
3734.349,35.55
3735.446,35.51
3736.543,35.59
3737.640,35.51
3738.737,35.43
3739.834,35.51
3740.931,35.55
3742.028,35.53
3743.125,35.53
3744.222,35.51
3745.319,35.55
3746.417,35.55
3747.528,35.53
3748.625,35.55
3749.722,35.53
3750.819,35.53
3751.916,35.51
3753.013,35.51
3754.110,35.53
3755.207,35.63
3756.304,35.61
3757.401,35.63
3758.498,35.61
3759.595,35.59
3760.692,35.53
3761.789,35.47
3762.885,35.51
3763.981,35.51
3765.078,35.47
3766.175,35.45
3767.272,35.51
3768.369,35.51
3769.466,35.45
3770.563,35.43
3771.660,35.37
3772.758,35.45
3773.861,35.51
3774.958,35.51
3776.055,35.47
3777.152,35.53
3778.249,35.53
3779.346,35.53
3780.443,35.47
3781.540,35.45
3782.653,35.45
3783.750,35.47
3784.847,35.53
3785.944,35.53
3787.041,35.51
3788.138,35.59
3789.234,35.59
3790.330,35.53
3791.426,35.53
3792.521,35.53
3793.616,35.53
3794.712,35.53
3795.808,35.45
3796.903,35.47
3797.999,35.47
3799.095,35.51
3800.191,35.47
3801.287,35.45
3802.383,35.47
3803.478,35.47
3804.574,35.45
3805.670,35.43
3806.766,35.43
3807.862,35.47
3808.958,35.43
3810.054,35.45
3811.150,35.51
3812.246,35.51
3813.342,35.55
3814.438,35.43
3815.534,35.45
3816.629,35.43
3817.739,35.45
3818.834,35.51
3819.929,35.45
3821.025,35.45
3822.121,35.43
3823.216,35.47
3824.312,35.47
3825.408,35.59
3826.503,35.45
3827.598,35.45
3828.693,35.47
3829.788,35.27
3830.882,35.35
3831.976,35.43
3833.070,35.39
3834.164,35.53
3835.258,35.55
3836.352,35.43
3837.446,35.43
3838.540,35.47
3839.634,35.45
3840.728,35.47
3841.822,35.45
3842.916,35.47
3844.010,35.39
3845.104,35.39
3846.198,35.45
3847.292,35.55
3848.386,35.39
3849.480,35.43
3850.574,35.37
3851.668,35.53
3852.777,35.51
3853.871,35.51
3854.965,35.61
3856.059,35.53
3857.153,35.51
3858.247,35.47
3859.341,35.59
3860.435,35.59
3861.529,35.61
3862.623,35.53
3863.717,35.59
3864.811,35.53
3865.905,35.53
3866.999,35.39
3868.093,35.37
3869.187,35.45
3870.281,35.43
3871.375,35.43
3872.469,35.47
3873.563,35.47
3874.657,35.43
3875.751,35.51
3876.845,35.45
3877.939,35.43
3879.033,35.53
3880.127,35.53
3881.221,35.45
3882.315,35.45
3883.409,35.51
3884.503,35.53
3885.597,35.55
3886.691,35.45
3887.799,35.59
3888.893,35.45
3889.987,35.45
3891.081,35.39
3892.175,35.45
3893.269,35.43
3894.363,35.47
3895.457,35.47
3896.551,35.53
3897.645,35.55
3898.739,35.53
3899.833,35.53
3900.927,35.55
3902.021,35.67
3903.115,35.67
3904.209,35.59
3905.303,35.27
3906.397,35.37
3907.491,35.55
3908.585,35.53
3909.679,35.55
3910.774,35.53
3911.874,35.55
3912.968,35.55
3914.062,35.47
3915.156,35.45
3916.250,35.45
3917.344,35.47
3918.438,35.45
3919.532,35.53
3920.626,35.51
3921.720,35.53
3922.830,35.45
3923.924,35.55
3925.018,35.61
3926.112,35.61
3927.206,35.53
3928.300,35.53
3929.394,35.53
3930.488,35.51
3931.582,35.53
3932.676,35.39
3933.770,35.43
3934.864,35.51
3935.958,35.51
3937.052,35.47
3938.146,35.47
3939.240,35.43
3940.334,35.45
3941.428,35.51
3942.522,35.39
3943.616,35.51
3944.710,35.45
3945.804,35.43
3946.898,35.51
3947.992,35.43
3949.086,35.43
3950.180,35.47
3951.274,35.43
3952.368,35.47
3953.462,35.43
3954.556,35.45
3955.650,35.53
3956.744,35.45
3957.852,35.51
3958.946,35.47
3960.040,35.51
3961.134,35.47
3962.228,35.47
3963.322,35.45
3964.416,35.43
3965.510,35.37
3966.604,35.45
3967.698,35.53
3968.792,35.47
3969.886,35.45
3970.980,35.45
3972.074,35.45
3973.168,35.45
3974.262,35.47
3975.356,35.45
3976.450,35.45
3977.544,35.45
3978.638,35.45
3979.732,35.47
3980.826,35.45
3981.920,35.43
3983.014,35.51
3984.108,35.51
3985.202,35.55
3986.296,35.51
3987.390,35.53
3988.484,35.51
3989.578,35.45
3990.672,35.55
3991.766,35.55
3992.875,35.39
3993.969,35.55
3995.063,35.45
3996.157,35.45
3997.251,35.45
3998.345,35.51
3999.439,35.53
4000.533,35.47
4001.627,35.39
4002.721,35.47
4003.815,35.55
4004.909,35.43
4006.003,35.45
4007.097,35.31
4008.191,35.45
4009.285,35.53
4010.379,35.53
4011.473,35.59
4012.567,35.51
4013.661,35.51
4014.755,35.53
4015.849,35.55
4016.943,35.29
4018.037,35.59
4019.131,35.51
4020.225,35.53
4021.319,35.53
4022.413,35.51
4023.507,35.51
4024.601,35.51
4025.695,35.55
4026.789,35.55
4027.897,35.53
4028.991,35.55
4030.085,35.51
4031.179,35.47
4032.273,35.45
4033.367,35.47
4034.461,35.51
4035.555,35.51
4036.649,35.59
4037.743,35.55
4038.837,35.47
4039.931,35.55
4041.025,35.61
4042.119,35.47
4043.213,35.55
4044.307,35.55
4045.401,35.55
4046.495,35.55
4047.589,35.51
4048.684,35.55
4049.785,35.47
4050.879,35.55
4051.973,35.53
4053.067,35.51
4054.161,35.51
4055.255,35.55
4056.349,35.51
4057.443,35.53
4058.537,35.53
4059.631,35.53
4060.725,35.59
4061.819,35.63
4062.929,35.59
4064.023,35.55
4065.117,35.47
4066.211,35.59
4067.305,35.51
4068.399,35.55
4069.493,35.55
4070.587,35.59
4071.681,35.55
4072.775,35.51
4073.869,35.53
4074.963,35.39
4076.057,35.47
4077.151,35.45
4078.245,35.51
4079.339,35.45
4080.433,35.47
4081.527,35.47
4082.621,35.51
4083.715,35.47
4084.809,35.51
4085.903,35.39
4086.997,35.47
4088.091,35.39
4089.185,35.45
4090.279,35.35
4091.373,35.53
4092.467,35.53
4093.561,35.43
4094.655,35.45
4095.749,35.45
4096.843,35.43
4097.951,35.39
4099.045,35.45
4100.139,35.45
4101.233,35.43
4102.327,35.45
4103.421,35.45
4104.515,35.47
4105.609,35.37
4106.703,35.37
4107.797,35.39
4108.891,35.51
4109.985,35.43
4111.079,35.47
4112.173,35.45
4113.267,35.45
4114.361,35.39
4115.455,35.37
4116.549,35.37
4117.643,35.39
4118.737,35.35
4119.831,35.37
4120.925,35.37
4122.019,35.31
4123.113,35.37
4124.207,35.37
4125.301,35.35
4126.395,35.39
4127.489,35.45
4128.583,35.35
4129.677,35.45
4130.771,35.37
4131.865,35.31
4132.974,35.37
4134.068,35.29
4135.162,35.37
4136.256,35.31
4137.350,35.39
4138.444,35.27
4139.538,35.29
4140.632,35.21
4141.726,35.21
4142.820,35.31
4143.914,35.23
4145.010,35.35
4146.105,35.29
4147.200,35.27
4148.295,35.27
4149.391,35.31
4150.486,35.29
4151.582,35.19
4152.677,35.27
4153.773,35.35
4154.868,35.29
4155.964,35.23
4157.062,35.27
4158.159,35.29
4159.256,35.31
4160.353,35.29
4161.450,35.29
4162.547,35.37
4163.644,35.37
4164.741,35.31
4165.838,35.31
4166.935,35.37
4168.047,35.37
4169.144,35.43
4170.241,35.37
4171.338,35.27
4172.435,35.37
4173.532,35.31
4174.629,35.39
4175.726,35.35
4176.823,35.27
4177.920,35.31
4179.017,35.31
4180.114,35.31
4181.211,35.27
4182.308,35.35
4183.405,35.31
4184.502,35.37
4185.599,35.37
4186.697,35.27
4187.800,35.31
4188.897,35.35
4189.994,35.35
4191.091,35.39
4192.188,35.29
4193.285,35.39
4194.382,35.47
4195.479,35.37
4196.576,35.29
4197.673,35.23
4198.770,35.37
4199.867,35.31
4200.964,35.39
4202.061,35.35
4203.174,35.35
4204.271,35.35
4205.368,35.31
4206.465,35.31
4207.562,35.37
4208.659,35.37
4209.756,35.35
4210.854,35.43
4211.951,35.39
4213.048,35.43
4214.145,35.35
4215.242,35.31
4216.339,35.39
4217.436,35.39
4218.533,35.45
4219.630,35.37
4220.727,35.35
4221.824,35.35
4222.922,35.35
4224.019,35.31
4225.116,35.39
4226.213,35.39
4227.310,35.39
4228.407,35.45
4229.504,35.43
4230.601,35.19
4231.698,35.31
4232.795,35.29
4233.892,35.27
4234.989,35.23
4236.086,35.39
4237.183,35.45
4238.295,35.55
4239.392,35.39
4240.489,35.39
4241.586,35.43
4242.683,35.45
4243.780,35.45
4244.877,35.43
4245.974,35.39
4247.071,35.43
4248.168,35.45
4249.265,35.43
4250.362,35.45
4251.459,35.37
4252.556,35.37
4253.653,35.39
4254.750,35.37
4255.847,35.43
4256.944,35.43
4258.041,35.39
4259.138,35.45
4260.235,35.35
4261.332,35.39
4262.429,35.53
4263.526,35.43
4264.623,35.45
4265.720,35.45
4266.817,35.45
4267.915,35.51
4269.012,35.51
4270.109,35.45
4271.206,35.47
4272.303,35.47
4273.415,35.45
4274.512,35.45
4275.609,35.53
4276.706,35.51
4277.803,35.51
4278.900,35.45
4279.997,35.47
4281.094,35.47
4282.191,35.53
4283.288,35.43
4284.385,35.43
4285.482,35.47
4286.579,35.51
4287.676,35.47
4288.773,35.45
4289.870,35.47
4290.967,35.53
4292.064,35.45
4293.161,35.53
4294.258,35.55
4295.355,35.53
4296.452,35.53
4297.549,35.45
4298.646,35.51
4299.743,35.43
4300.841,35.51
4301.938,35.55
4303.035,35.51
4304.132,35.47
4305.229,35.39
4306.326,35.39
4307.423,35.47
4308.534,35.43
4309.631,35.43
4310.728,35.47
4311.825,35.45
4312.922,35.45
4314.019,35.51
4315.116,35.43
4316.213,35.45
4317.310,35.43
4318.407,35.43
4319.504,35.45
4320.601,35.45
4321.698,35.43
4322.795,35.45
4323.892,35.35
4324.990,35.43
4326.093,35.37
4327.190,35.45
4328.287,35.37
4329.384,35.37
4330.481,35.39
4331.578,35.37
4332.675,35.43
4333.772,35.43
4334.869,35.39
4335.966,35.35
4337.063,35.39
4338.160,35.39
4339.257,35.35
4340.354,35.35
4341.451,35.43
4342.548,35.35
4343.661,35.39
4344.758,35.37
4345.855,35.39
4346.952,35.37
4348.049,35.37
4349.146,35.29
4350.243,35.43
4351.340,35.39
4352.437,35.31
4353.534,35.35
4354.631,35.35
4355.728,35.31
4356.825,35.27
4357.922,35.35
4359.019,35.39
4360.116,35.35
4361.213,35.31
4362.310,35.31
4363.407,35.27
4364.504,35.35
4365.601,35.31
4366.698,35.31
4367.795,35.23
4368.892,35.37
4369.989,35.27
4371.086,35.31
4372.183,35.27
4373.280,35.31
4374.377,35.31
4375.474,35.31
4376.571,35.35
4377.668,35.39
4378.780,35.31
4379.877,35.37
4380.974,35.37
4382.071,35.35
4383.168,35.35
4384.265,35.39
4385.362,35.37
4386.459,35.37
4387.556,35.43
4388.653,35.35
4389.750,35.37
4390.847,35.39
4391.944,35.45
4393.041,35.43
4394.138,35.35
4395.235,35.47
4396.332,35.37
4397.429,35.47
4398.526,35.37
4399.623,35.37
4400.720,35.43
4401.817,35.29
4402.914,35.43
4404.011,35.31
4405.108,35.31
4406.205,35.31
4407.302,35.39
4408.399,35.29
4409.496,35.37
4410.593,35.31
4411.690,35.35
4412.787,35.37
4413.900,35.29
4414.997,35.23
4416.094,35.15
4417.191,35.21
4418.288,35.23
4419.385,35.23
4420.483,35.29
4421.580,35.23
4422.677,35.21
4423.774,35.21
4424.871,35.21
4425.968,35.23
4427.065,35.27
4428.162,35.29
4429.259,35.27
4430.356,35.31
4431.453,35.27
4432.550,35.31
4433.647,35.31
4434.744,35.43
4435.841,35.39
4436.938,35.35
4438.035,35.37
4439.132,35.35
4440.229,35.37
4441.327,35.35
4442.424,35.43
4443.521,35.51
4444.618,35.55
4445.715,35.43
4446.812,35.35
4447.909,35.45
4449.020,35.51
4450.117,35.47
4451.214,35.53
4452.311,35.45
4453.408,35.31
4454.505,35.31
4455.602,35.43
4456.699,35.45
4457.796,35.45
4458.893,35.43
4459.990,35.45
4461.086,35.47
4462.182,35.53
4463.279,35.51
4464.381,35.47
4465.477,35.53
4466.573,35.53
4467.669,35.53
4468.764,35.55
4469.859,35.55
4470.954,35.51
4472.049,35.55
4473.145,35.55
4474.241,35.61
4475.336,35.61
4476.431,35.59
4477.526,35.55
4478.622,35.53
4479.718,35.51
4480.814,35.59
4481.910,35.53
4483.006,35.61
4484.117,35.55
4485.213,35.55
4486.309,35.61
4487.405,35.61
4488.501,35.59
4489.597,35.59
4490.693,35.59
4491.789,35.53
4492.885,35.69
4493.981,35.61
4495.077,35.75
4496.173,35.75
4497.269,35.71
4498.365,35.75
4499.461,35.81
4500.557,35.77
4501.652,35.77
4502.748,35.81
4503.842,35.77
4504.936,35.81
4506.030,35.83
4507.124,35.77
4508.218,35.77
4509.312,35.77
4510.406,35.89
4511.500,35.89
4512.594,35.89
4513.688,35.77
4514.782,35.89
4515.876,35.83
4516.970,35.91
4518.064,35.89
4519.172,35.91
4520.266,35.89
4521.360,35.91
4522.454,35.97
4523.548,35.91
4524.642,35.93
4525.736,35.93
4526.830,35.93
4527.924,35.75
4529.018,35.71
4530.112,35.69
4531.206,35.77
4532.300,35.85
4533.394,35.97
4534.488,35.99
4535.582,35.93
4536.676,35.99
4537.770,35.99
4538.864,35.93
4539.958,35.97
4541.052,35.93
4542.146,35.93
4543.240,35.97
4544.334,35.97
4545.428,35.99
4546.522,35.97
4547.616,35.97
4548.710,36.05
4549.804,36.07
4550.898,36.07
4551.992,36.07
4553.086,35.99
4554.239,36.05
4555.333,35.99
4556.427,36.01
4557.521,35.99
4558.615,35.99
4559.709,36.01
4560.803,36.01
4561.897,36.09
4562.991,36.09
4564.085,36.21
4565.179,36.21
4566.273,36.29
4567.367,36.23
4568.461,36.23
4569.555,36.29
4570.649,36.21
4571.743,36.25
4572.837,36.29
4573.931,36.29
4575.025,36.31
4576.119,36.33
4577.213,36.31
4578.307,36.31
4579.401,36.31
4580.495,36.33
4581.589,36.33
4582.683,36.29
4583.777,36.33
4584.871,36.29
4585.965,36.33
4587.059,36.39
4588.153,36.05
4589.262,36.13
4590.355,36.31
4591.448,36.37
4592.541,36.31
4593.634,36.31
4594.727,36.17
4595.820,36.17
4596.913,36.25
4598.006,36.33
4599.099,36.25
4600.194,36.37
4601.294,36.29
4602.387,36.21
4603.480,36.31
4604.573,36.31
4605.666,36.29
4606.759,36.31
4607.852,36.33
4608.945,36.37
4610.038,36.31
4611.131,36.31
4612.224,36.39
4613.317,36.33
4614.410,36.41
4615.503,36.37
4616.596,36.41
4617.689,36.33
4618.782,36.33
4619.875,36.39
4620.968,36.37
4622.061,36.41
4623.154,36.39
4624.263,36.39
4625.356,36.37
4626.449,36.41
4627.542,36.39
4628.635,36.41
4629.729,36.37
4630.822,36.41
4631.915,36.39
4633.008,36.33
4634.101,36.37
4635.194,36.37
4636.287,36.29
4637.380,36.25
4638.473,36.31
4639.566,36.25
4640.659,36.31
4641.752,36.37
4642.845,36.25
4643.938,36.29
4645.031,36.33
4646.124,36.41
4647.217,36.29
4648.310,36.25
4649.403,36.31
4650.496,36.23
4651.589,36.29
4652.682,36.31
4653.775,36.25
4654.868,36.31
4655.961,36.23
4657.054,36.33
4658.147,36.29
4659.255,36.31
4660.348,36.31
4661.441,36.31
4662.534,36.29
4663.627,36.33
4664.720,36.29
4665.813,36.29
4666.906,36.41
4667.999,36.39
4669.092,36.31
4670.185,36.39
4671.278,36.45
4672.371,36.39
4673.464,36.41
4674.557,36.31
4675.650,36.45
4676.743,36.33
4677.836,36.37
4678.929,36.39
4680.022,36.47
4681.115,36.23
4682.208,36.07
4683.301,36.21
4684.394,36.39
4685.487,36.45
4686.580,36.53
4687.673,36.55
4688.766,36.47
4689.859,36.45
4690.952,36.49
4692.045,36.45
4693.138,36.49
4694.247,36.41
4695.340,36.49
4696.433,36.47
4697.526,36.55
4698.619,36.63
4699.712,36.55
4700.805,36.61
4701.898,36.57
4702.991,36.47
4704.084,36.47
4705.177,36.55
4706.270,36.57
4707.363,36.47
4708.456,36.57
4709.549,36.57
4710.642,36.49
4711.735,36.47
4712.828,36.45
4713.921,36.47
4715.014,36.49
4716.107,36.37
4717.200,36.39
4718.293,36.41
4719.386,36.45
4720.479,36.61
4721.572,36.63
4722.667,36.65
4723.762,36.63
4724.857,36.63
4725.952,36.69
4727.047,36.63
4728.142,36.63
4729.252,36.63
4730.347,36.57
4731.442,36.57
4732.537,36.47
4733.632,36.57
4734.727,36.57
4735.822,36.55
4736.917,36.61
4738.015,36.61
4739.118,36.53
4740.214,36.63
4741.310,36.57
4742.406,36.63
4743.502,36.63
4744.599,36.63
4745.695,36.61
4746.791,36.65
4747.887,36.65
4748.983,36.63
4750.079,36.73
4751.175,36.63
4752.271,36.71
4753.368,36.61
4754.464,36.65
4755.560,36.47
4756.656,36.55
4757.752,36.49
4758.848,36.47
4759.944,36.93
4761.040,38.03
4762.136,37.79
4763.232,38.03
4764.344,37.35
4765.440,37.37
4766.536,37.21
4767.633,37.33
4768.729,37.09
4769.826,37.05
4770.923,36.93
4772.019,36.71
4773.116,36.95
4774.212,36.97
4775.308,36.45
4776.404,36.55
4777.500,36.37
4778.597,36.25
4779.693,36.31
4780.789,36.47
4781.886,36.55
4782.982,36.13
4784.078,34.33
4785.174,33.65
4786.270,35.55
4787.366,36.15
4788.462,35.97
4789.558,33.33
4790.654,26.41
4791.750,29.69
4792.846,30.79
4793.942,31.55
4795.038,32.05
4796.135,31.85
4797.231,31.99
4798.328,32.85
4799.439,32.03
4800.535,29.63
4801.631,31.13
4802.727,32.85
4803.823,33.27
4804.919,34.53
4806.016,34.71
4807.113,34.85
4808.209,34.91
4809.305,34.97
4810.402,34.89
4811.498,34.97
4812.595,35.01
4813.691,35.19
4814.787,35.23
4815.883,35.19
4816.979,35.19
4818.075,35.21
4819.171,35.23
4820.267,35.21
4821.363,35.23
4822.459,35.23
4823.555,35.23
4824.651,35.27
4825.747,35.31
4826.843,35.21
4827.939,35.29
4829.035,35.23
4830.131,35.23
4831.227,35.23
4832.323,35.23
4833.419,35.21
4834.531,35.21
4835.628,35.29
4836.725,35.23
4837.821,35.23
4838.918,35.27
4840.014,35.23
4841.111,35.23
4842.207,35.23
4843.303,35.21
4844.399,35.29
4845.496,35.19
4846.592,35.21
4847.688,35.21
4848.784,35.27
4849.880,35.19
4850.976,35.27
4852.072,35.27
4853.168,35.27
4854.265,35.27
4855.361,35.23
4856.457,35.29
4857.553,35.29
4858.650,35.31
4859.747,35.27
4860.843,35.27
4861.939,35.27
4863.036,35.23
4864.132,35.23
4865.228,35.27
4866.325,35.23
4867.421,35.23
4868.518,35.29
4869.629,35.29
4870.726,35.31
4871.822,35.15
4872.919,35.27
4874.015,35.23
4875.111,35.37
4876.208,35.27
4877.331,35.31
4878.427,35.35
4879.523,35.39
4880.619,35.27
4881.715,35.39
4882.811,35.39
4883.907,35.35
4885.003,35.45
4886.099,35.39
4887.195,35.39
4888.291,35.37
4889.388,35.35
4890.513,35.39
4891.609,35.47
4892.706,35.43
4893.803,35.45
4894.900,35.45
4895.996,35.43
4897.092,35.47
4898.188,35.45
4899.285,35.45
4900.381,35.45
4901.477,35.53
4902.573,35.53
4903.703,35.51
4904.816,35.43
4905.913,35.47
4907.010,35.59
4908.107,35.45
4909.203,35.47
4910.299,35.59
4911.396,35.61
4912.493,35.55
4913.589,35.63
4914.685,35.61
4915.816,35.59
4916.912,35.53
4918.008,35.59
4919.104,35.59
4920.200,35.55
4921.296,35.51
4922.392,35.85
4923.488,36.05
4924.584,35.91
4925.680,35.67
4926.776,35.51
4927.872,35.63
4928.999,35.59
4930.095,35.59
4931.191,35.61
4932.287,35.55
4933.383,35.61
4934.479,35.61
4935.576,35.63
4936.672,35.69
4937.768,35.63
4938.865,35.67
4939.976,35.71
4941.072,35.63
4942.199,35.67
4943.296,35.59
4944.392,35.71
4945.488,35.67
4946.584,35.63
4947.680,35.67
4948.776,35.71
4949.872,35.67
4950.969,35.63
4952.066,35.75
4953.162,35.69
4954.258,35.61
4955.385,35.71
4956.481,35.71
4957.578,35.63
4958.675,35.61
4959.772,35.69
4960.869,35.69
4961.965,35.67
4963.061,35.67
4964.157,35.63
4965.253,35.69
4966.350,35.67
4967.447,35.63
4968.603,35.71
4969.699,35.67
4970.795,35.67
4971.891,35.71
4972.987,35.69
4974.084,35.71
4975.196,35.63
4976.293,35.69
4977.389,35.71
4978.485,35.77
4979.581,35.63
4980.677,35.67
4981.773,35.75
4982.870,35.69
4983.966,35.69
4985.074,35.69
4986.171,35.63
4987.267,35.71
4988.364,35.67
4989.460,35.71
4990.556,35.69
4991.653,35.69
4992.749,35.75
4993.846,35.69
4994.942,35.75
4996.039,35.71
4997.135,35.75
4998.232,35.75
4999.328,35.75
5000.424,35.75
5001.532,35.75
5002.628,35.75
5003.725,35.77
5004.821,35.75
5005.917,35.77
5007.014,35.81
5008.111,35.77
5009.207,35.83
5010.318,35.81
5011.414,35.77
5012.510,35.83
5013.607,35.69
5014.705,35.45
5015.808,35.83
5016.904,35.83
5018.012,35.93
5019.108,35.97
5020.205,36.07
5021.301,35.99
5022.398,36.01
5023.494,36.09
5024.590,36.01
5025.686,35.99
5026.782,36.07
5027.878,36.21
5028.975,36.09
5030.072,36.15
5031.169,36.25
5032.265,36.25
5033.361,36.15
5034.457,36.01
5035.565,36.05
5036.661,36.09
5037.757,36.13
5038.853,36.13
5039.950,36.15
5041.046,36.09
5042.142,36.09
5043.238,36.13
5044.334,36.15
5045.446,36.15
5046.542,36.13
5047.638,36.07
5048.734,36.09
5049.831,36.15
5050.927,36.13
5052.088,36.15
5053.184,36.15
5054.280,36.15
5055.377,36.13
5056.474,36.17
5057.571,36.13
5058.667,36.17
5059.764,36.23
5060.861,36.21
5061.957,36.21
5063.054,36.23
5064.151,36.23
5065.248,36.21
5066.344,36.21
5067.440,36.15
5068.535,36.23
5069.630,36.23
5070.725,36.25
5071.820,36.23
5072.915,36.25
5074.010,36.25
5075.105,36.23
5076.200,36.15
5077.295,36.25
5078.390,36.25
5079.485,36.29
5080.595,36.21
5081.690,36.25
5082.785,36.23
5083.880,36.29
5084.975,36.23
5086.070,36.25
5087.165,36.23
5088.260,36.25
5089.355,36.23
5090.450,36.25
5091.545,36.23
5092.640,36.21
5093.735,36.25
5094.830,36.25
5095.925,36.23
5097.020,36.29
5098.115,36.23
5099.210,36.25
5100.305,36.23
5101.400,36.25
5102.495,36.25
5103.590,36.31
5104.685,36.23
5105.780,36.29
5106.875,36.23
5107.970,36.29
5109.065,36.29
5110.160,36.25
5111.253,36.25
5112.346,36.25
5113.439,36.25
5114.532,36.31
5115.641,36.23
5116.734,36.31
5117.827,36.29
5118.920,36.31
5120.013,36.21
5121.106,36.31
5122.199,36.29
5123.292,36.25
5124.385,36.41
5125.478,36.49
5126.571,36.39
5127.664,36.41
5128.757,36.31
5129.850,36.23
5130.943,36.29
5132.036,36.17
5133.129,36.25
5134.222,36.29
5135.315,36.41
5136.408,36.41
5137.501,36.45
5138.594,36.37
5139.687,36.37
5140.780,36.45
5141.873,36.41
5142.966,36.41
5144.059,36.37
5145.152,36.33
5146.245,36.33
5147.338,36.29
5148.432,36.33
5149.527,36.29
5150.637,36.37
5151.732,36.29
5152.828,36.37
5153.930,36.31
5155.025,36.33
5156.120,36.37
5157.215,36.37
5158.310,36.33
5159.405,36.31
5160.500,36.41
5161.595,36.47
5162.690,36.45
5163.785,36.41
5164.880,36.41
5165.975,36.41
5167.070,36.47
5168.165,36.41
5169.260,36.45
5170.355,36.45
5171.450,36.45
5172.545,36.47
5173.640,36.45
5174.735,36.45
5175.830,36.47
5176.925,36.47
5178.020,36.45
5179.115,36.49
5180.210,36.47
5181.305,36.41
5182.400,36.45
5183.495,36.49
5184.590,36.45
5185.701,36.39
5186.796,36.41
5187.891,36.49
5188.986,36.39
5190.081,36.45
5191.176,36.47
5192.271,36.39
5193.366,36.53
5194.461,36.49
5195.556,36.61
5196.651,36.55
5197.746,36.47
5198.841,36.57
5199.936,36.41
5201.031,36.47
5202.126,36.49
5203.221,36.39
5204.316,36.57
5205.411,36.49
5206.506,36.47
5207.601,36.55
5208.696,36.57
5209.791,36.41
5210.886,36.63
5211.981,36.61
5213.076,36.47
5214.171,36.55
